rgm_ppg,subcategory_nm,format,brand_nm,uom,pack_size,pack_count,total_revenue,group,group_name,price_tier,shelf_presence,bumpiness,price_moves,growth,seasonality,shelf_trend,promo_activity,promo_share,promo_lift
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_5A631A03 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_1DA1C6BB | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,125,1,1475357.57,1,Steady core,0.3993,1.2562,0.3773,0.7051,-0.0004,0.5056,0.0118,0.5531,0.5347,0.309
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_5A631A03 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_2A0C3659 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,41,1,830313.065,2,Shrinking shelf,0.4514,30.3183,0.8556,0.9041,0.0234,0.2474,-1.533,15.1153,0.6079,0.3207
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_5A631A03 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_36C204FB | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,93,1,642936.55,1,Steady core,0.2222,2.9571,0.7043,1.4086,0.0062,0.1175,-0.1261,0.7972,0.5165,-0.0125
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_5A631A03 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_4BD97AFD | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,102,1,1359324.5,0,Promo leaders,0.5625,1.2056,0.4701,0.7063,0.0042,0.0269,-0.0001,0.2718,0.366,1.0955
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_5A631A03 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_65ED6200 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,42,1,31553768.2377,0,Promo leaders,0.9826,61.5588,0.9951,0.2444,0.0036,0.2966,0.0948,39.8281,0.7687,0.3979
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_5A631A03 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_74BD7946 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,29,1,12330267.6415,0,Promo leaders,0.9444,47.8969,0.917,0.4368,-0.001,0.4191,-0.0529,27.4139,0.7137,0.5894
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_5A631A03 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_7529AB34 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,58,1,616839.81,2,Shrinking shelf,0.5486,32.5554,1.0719,1.005,0.0094,0.0,-1.6117,15.9332,0.7283,
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_5A631A03 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_7FE34FAD | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,70,1,293406.07,1,Steady core,0.3056,11.4076,0.5073,1.033,0.0183,0.3136,-0.6202,4.3057,0.4881,0.2061
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_5A631A03 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_815FCC11 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,30,1,115614.32,1,Steady core,0.9028,0.8763,0.2237,1.083,-0.0009,0.0,-0.0058,0.1877,0.1775,
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_5A631A03 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_8DDA4DA6 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,114,1,539449.32,1,Steady core,0.2465,0.9953,0.4484,1.1131,-0.0021,0.0939,0.0106,0.2559,0.308,0.0307
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_5A631A03 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_9A0328A0 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,18,1,2619520.9495,1,Steady core,0.9618,36.556,0.3363,0.5374,-0.0004,0.2252,-0.0323,14.3369,0.3871,0.2078
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_5A631A03 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_9A4A20B4 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,51,1,1605321.28,2,Shrinking shelf,0.4792,28.5285,0.9666,0.9273,0.0297,0.0721,-1.3259,16.7226,0.7205,0.2256
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_5A631A03 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_A718BD30 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,25,1,320822.3,1,Steady core,0.4653,1.0527,1.1172,1.0196,-0.0113,0.2612,-0.0732,0.0062,0.0113,0.0028
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_5A631A03 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_AA3AF832 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,40,1,94802.4634,1,Steady core,0.066,1.9801,0.2234,1.1408,0.0059,0.3936,-0.0331,0.6683,0.2791,0.0453
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_5A631A03 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_BCE417A1 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,55,1,16948.21,2,Shrinking shelf,0.0382,3.4585,0.1677,1.32,0.0599,0.0,-0.4136,1.5888,0.5399,
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_5A631A03 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_D8EF598E | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,48,1,1989330.5266,1,Steady core,0.3681,11.4286,0.7939,0.9507,0.0012,0.6839,-0.031,3.7038,0.4586,-0.7175
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_5A631A03 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_EA2917A9 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,20,1,732976.24,1,Steady core,0.9965,1.3354,0.2652,0.5856,0.0024,0.146,-0.0055,0.769,0.6121,0.1585
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_5A631A03 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_F00A59A0 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,37,1,1238046.2983,1,Steady core,0.3542,19.0471,1.185,1.1302,0.0138,0.1495,-0.3474,9.78,0.6529,-0.2636
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_5A631A03 | PPG_ATTR6_793F866E | PPG_ATTR7_3EF4F8F5 | PPG_ATTR8_0A5237B7 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,59,1,5683766.6485,0,Promo leaders,0.9097,62.6515,0.6097,0.3737,0.0144,0.1661,0.0859,34.0817,0.6923,0.4491
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_5A631A03 | PPG_ATTR6_793F866E | PPG_ATTR7_3EF4F8F5 | PPG_ATTR8_65ED6200 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,42,1,14750553.1051,0,Promo leaders,0.9375,62.9007,1.1666,0.3827,0.0005,0.2945,-0.0545,35.479,0.7438,0.8342
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_5A631A03 | PPG_ATTR6_793F866E | PPG_ATTR7_3EF4F8F5 | PPG_ATTR8_74BD7946 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,29,1,4455737.3834,0,Promo leaders,0.8681,42.1682,0.7008,0.626,-0.0034,0.2802,-0.0581,21.1976,0.6514,0.4439
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_5A631A03 | PPG_ATTR6_793F866E | PPG_ATTR7_A1E79106 | PPG_ATTR8_AA3AF832 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,40,1,24372.25,2,Shrinking shelf,0.2118,10.1872,0.3076,1.0574,0.0494,0.0,-1.7163,4.2294,0.4509,
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_5A631A03 | PPG_ATTR6_793F866E | PPG_ATTR7_A1E79106 | PPG_ATTR8_BCE417A1 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,55,1,6044.29,2,Shrinking shelf,0.0208,3.4304,0.0341,0.9049,0.09,0.0,-0.4615,0.4553,0.1312,
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_5A631A03 | PPG_ATTR6_793F866E | PPG_ATTR7_A87D5006 | PPG_ATTR8_7529AB34 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,58,1,51171.13,1,Steady core,0.0799,2.3399,0.0936,1.0037,0.0004,0.1405,-0.1488,0.3251,0.2485,-0.02
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_5A631A03 | PPG_ATTR6_793F866E | PPG_ATTR7_A87D5006 | PPG_ATTR8_7FE34FAD | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,70,1,245562.23,1,Steady core,0.6354,1.4987,0.2922,0.4901,-0.0079,0.0,-0.038,0.6356,0.3852,
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_5A631A03 | PPG_ATTR6_793F866E | PPG_ATTR7_A87D5006 | PPG_ATTR8_9A4A20B4 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,51,1,902463.865,2,Shrinking shelf,0.5104,37.1124,0.951,0.8574,0.0617,0.4575,-2.6492,21.195,0.6831,0.1546
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_5A631A03 | PPG_ATTR6_793F866E | PPG_ATTR7_A87D5006 | PPG_ATTR8_F00A59A0 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,37,1,607605.71,2,Shrinking shelf,0.4201,24.2261,1.0293,1.014,0.0122,0.1358,-1.0534,13.2437,0.6837,0.4512
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_6E46E132 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_08F6083D | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,32,1,12845674.0364,0,Promo leaders,0.941,60.1197,0.7924,0.3874,-0.0002,0.3275,0.0932,33.3947,0.7012,0.7849
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_6E46E132 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_099347EC | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,67,1,824526.935,2,Shrinking shelf,0.3854,31.4027,1.281,1.1418,0.0643,0.0,-2.7549,15.5194,0.704,
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_6E46E132 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_0A5237B7 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,59,1,11739614.3696,1,Steady core,0.7257,37.6258,0.8431,0.6848,-0.0116,0.2502,0.1528,20.9992,0.6781,0.2914
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_6E46E132 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_0DDB3BAD | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,113,1,1912636.0,0,Promo leaders,0.5174,1.1906,0.5867,0.6795,0.0069,0.0255,0.0001,0.1754,0.2486,1.0928
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_6E46E132 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_1905F18D | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,21,1,8326254.7689,0,Promo leaders,0.9896,48.0593,0.6596,0.3978,-0.0037,0.3801,0.007,25.1965,0.5827,0.614
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_6E46E132 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_24719C82 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,46,1,67462.15,1,Steady core,0.1111,2.4348,0.2167,1.0167,-0.0114,0.5053,-0.1117,0.3392,0.3262,0.2803
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_6E46E132 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_2A40F9A5 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,74,1,15539650.3504,1,Steady core,0.8125,44.5141,0.6827,0.3699,0.0052,0.2819,0.3524,19.3483,0.5154,0.0512
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_6E46E132 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_2DAF50DA | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,126,1,446748.28,1,Steady core,0.2153,0.8836,0.3649,1.1316,0.0005,0.1691,0.0063,0.2449,0.3606,0.2939
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_6E46E132 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_49D6F421 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,17,1,48209.19,1,Steady core,0.3299,0.2814,0.279,0.8411,-0.0166,0.1809,-0.0206,0.0434,0.1638,0.1233
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_6E46E132 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_59A8F8A8 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,83,1,722028.8262,1,Steady core,0.2569,5.155,0.604,1.1629,0.0115,0.0292,-0.2537,1.8788,0.3998,-0.2997
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_6E46E132 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_9A4A20B4 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,51,1,23282542.7516,0,Promo leaders,0.9201,61.5805,0.8888,0.2439,0.0009,0.2507,-0.0018,37.8478,0.7445,0.4799
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_6E46E132 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_9CC14087 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,65,1,130868.1839,2,Shrinking shelf,0.0903,6.7592,0.3731,1.6525,0.0385,0.0704,-0.3748,2.18,0.292,-0.3084
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_6E46E132 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_A718BD30 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,25,1,1206877.35,2,Shrinking shelf,0.5139,20.766,1.048,0.9897,0.0275,0.067,-1.044,10.0915,0.569,-0.0898
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_6E46E132 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_B9B7EF51 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,73,1,6091.08,2,Shrinking shelf,0.0139,2.411,0.0528,0.8295,0.0787,0.0,-0.2807,0.1384,0.0705,
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_6E46E132 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_CD4F119F | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,100,1,4340.5043,1,Steady core,0.0035,0.1149,0.0143,0.3775,-0.0007,0.0,0.0064,0.01,0.0779,
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_6E46E132 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_D1EA5417 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,108,1,315284.52,1,Steady core,0.1319,6.7896,0.3058,1.3733,0.0277,0.0345,-0.3125,0.375,0.1153,-0.478
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_6E46E132 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_DC0D1220 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,15,1,229918.1488,1,Steady core,0.7153,9.8114,0.3323,0.5774,-0.0174,0.0627,0.1114,2.1642,0.243,-0.2267
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_6E46E132 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_F00A59A0 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,37,1,117072.73,1,Steady core,0.309,0.9975,0.133,0.6296,0.0018,0.0888,-0.0034,0.1967,0.2519,0.0678
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_6E46E132 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_F06E42DE | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,38,1,485053.4349,2,Shrinking shelf,0.5278,24.2864,1.0197,0.9853,0.0752,0.2334,-2.268,4.4046,0.1587,-0.3803
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_6E46E132 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_F1AF1EA5 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,94,1,3484155.3925,1,Steady core,0.4861,11.2698,0.4324,0.5974,-0.0153,0.1604,0.1622,1.7733,0.3139,-0.1407
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_6E46E132 | PPG_ATTR6_793F866E | PPG_ATTR7_164D04A0 | PPG_ATTR8_FAF10FA8 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,66,1,62149.92,1,Steady core,0.0868,0.7717,0.0887,0.8166,-0.0009,0.1658,-0.001,0.2069,0.2761,0.0533
PPG_ATTR1_F6394E71 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E06D3901 | PPG_ATTR4_AE186179 | PPG_ATTR5_6E46E132 | PPG_ATTR6_793F866E | PPG_ATTR7_A87D5006 | PPG_ATTR8_0A5237B7 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,DETERGENT,TABLETS WITH SOLUBLE FILM,HASH_E06D3901,CT,59,1,355133.02,2,Shrinking shelf,0.6007,41.824,0.6762,0.7892,0.1422,0.0,-5.6936,29.7483,0.7584,
